"kwhTotal","dollars","chargeTimeHrs","distance","managerVehicle","facilityType","target"
"5.77","0.0","3.181388889","24.8566214","1","1","1.0"
"6.08","0.0","2.946111111","24.8566214","1","1","1.0"
"6.24","0.0","2.3525","24.8566214","1","1","1.0"
"6.08","0.5","4.2075","24.8566214","1","1","1.0"
"6.57","0.0","2.503055556","24.8566214","1","1","1.0"
"5.57","0.0","3.225555556","24.8566214","1","1","1.0"
"6.57","0.0","2.775555556","24.8566214","1","1","1.0"
"5.52","0.0","3.193611111","24.8566214","1","1","1.0"
"6.32","0.0","3.411944444","24.8566214","1","1","1.0"
"5.65","0.0","2.620555556","24.8566214","1","1","1.0"
"6.12","0.5","4.318888889","24.8566214","1","1","1.0"
"6.7","0.0","3.826388889","24.8566214","1","1","1.0"
"6.9","0.0","3.128611111","24.8566214","1","1","1.0"
"6.19","0.0","3.520833333","24.8566214","1","1","1.0"
"6.51","0.0","2.580833333","24.8566214","1","1","1.0"
"6.28","0.0","2.627222222","24.8566214","1","1","1.0"
"6.22","0.0","2.714444444","24.8566214","1","1","1.0"
"6.05","0.0","3.173333333","24.8566214","1","1","1.0"
"6.68","0.0","2.823055556","24.8566214","1","1","1.0"
"6.41","0.0","3.058055556","24.8566214","1","1","1.0"
"6.14","2.25","6.293888889","24.8566214","1","1","1.0"
"6.97","0.0","3.2575","24.8566214","1","1","1.0"
"6.93","0.0","3.793888889","24.8566214","1","1","1.0"
"6.93","0.0","3.0","24.8566214","1","1","1.0"
"6.89","0.0","3.269722222","24.8566214","1","1","1.0"
"6.28","0.0","3.428055556","24.8566214","1","1","1.0"
"6.98","0.0","3.113611111","24.8566214","1","1","1.0"
"7.02","0.0","2.631111111","24.8566214","1","1","1.0"
"7.03","0.0","2.958333333","24.8566214","1","1","1.0"
"7.03","0.0","3.289722222","24.8566214","1","1","1.0"
"6.83","0.0","3.370833333","24.8566214","1","1","1.0"
"7.12","0.0","3.436944444","24.8566214","1","1","1.0"
"6.72","0.0","2.9725","24.8566214","1","1","1.0"
"6.9","0.0","2.588888889","24.8566214","1","1","1.0"
"6.94","0.0","3.293611111","24.8566214","1","1","1.0"
"6.92","0.0","2.821111111","24.8566214","1","1","1.0"
"6.84","0.0","3.196388889","24.8566214","1","1","1.0"
"7.11","0.0","3.213055556","24.8566214","1","1","1.0"
"6.73","0.0","3.121944444","24.8566214","1","1","1.0"
"6.84","0.0","3.106111111","24.8566214","1","1","1.0"
"6.94","0.0","2.744166667","24.8566214","1","1","1.0"
"6.74","0.0","3.116111111","24.8566214","1","1","1.0"
"0.0","0.0","0.023611111","32.8745456","1","1","1.0"
"6.95","0.0","2.773055556","24.8566214","1","1","1.0"
"6.94","0.0","2.519444444","24.8566214","1","1","1.0"
"12.92","0.0","2.266388889","32.8745456","1","3","1.0"
"7.97","0.0","3.949444444","32.8745456","1","3","1.0"
"17.19","0.0","2.970833333","32.8745456","1","3","1.0"
"3.02","0.0","3.054166667","32.8745456","1","3","1.0"
"7.24","0.0","1.276944444","32.8745456","1","3","1.0"
"17.98","0.0","3.08","32.8745456","1","3","1.0"
"16.06","0.0","3.008888889","32.8745456","1","3","1.0"
"3.39","0.5","4.410833333","32.8745456","1","3","1.0"
"6.99","0.0","1.214166667","32.8745456","1","3","1.0"
"18.03","0.0","3.173055556","32.8745456","1","3","1.0"
"0.71","0.0","1.2125","32.8745456","1","3","1.0"
"14.26","0.0","2.598888889","32.8745456","1","3","1.0"
"11.04","0.0","3.685833333","32.8745456","1","3","1.0"
"13.92","0.0","2.4575","32.8745456","1","3","1.0"
"14.23","0.0","2.638333333","32.8745456","1","3","1.0"
"11.21","0.0","2.391944444","32.8745456","1","3","1.0"
"0.92","0.0","2.842777778","32.8745456","1","3","1.0"
"15.04","0.0","3.431388889","32.8745456","1","3","1.0"
"1.33","0.0","1.919166667","32.8745456","1","3","1.0"
"11.76","0.0","3.218888889","32.8745456","1","3","1.0"
"12.38","0.0","3.513333333","32.8745456","1","3","1.0"
"4.71","0.0","2.293055556","32.8745456","1","3","0.0"
"7.97","0.0","3.582777778","32.8745456","1","3","0.0"
"10.45","0.83","4.781111111","32.8745456","1","3","1.0"
"1.41","0.0","2.293055556","32.8745456","1","3","1.0"
"9.05","0.0","2.92","32.8745456","1","3","1.0"
"10.54","0.0","2.523333333","32.8745456","1","3","1.0"
"3.65","0.0","3.26","32.8745456","1","3","1.0"
"2.93","0.0","0.545555556","32.8745456","1","3","1.0"
"10.69","0.0","3.058055556","32.8745456","1","3","0.0"
"6.07","0.0","2.862222222","32.8745456","1","3","1.0"
"15.84","0.0","3.098055556","32.8745456","1","3","1.0"
"16.49","0.0","2.934444444","32.8745456","1","3","0.0"
"1.74","0.0","2.289444444","32.8745456","1","3","1.0"
"11.89","0.0","3.748333333","32.8745456","1","3","1.0"
"10.54","0.0","3.667777778","32.8745456","1","3","1.0"
"2.4","0.0","3.333611111","32.8745456","1","3","1.0"
"10.38","0.0","2.931944444","32.8745456","1","3","1.0"
"14.12","0.67","4.673888889","32.8745456","1","3","1.0"
"10.6","1.5","5.415277778","32.8745456","1","3","1.0"
"7.78","0.0","2.720833333","32.8745456","1","3","1.0"
"19.06","0.5","4.4975","32.8745456","1","3","1.0"
"11.98","0.0","3.421111111","32.8745456","1","3","1.0"
"15.88","0.0","3.317222222","32.8745456","1","3","1.0"
"2.27","0.0","0.605","32.8745456","1","3","1.0"
"8.76","2.42","6.463333333","32.8745456","1","3","1.0"
"12.6","0.0","2.47","32.8745456","1","3","1.0"
"12.18","0.0","2.219166667","32.8745456","1","3","1.0"
"0.6","0.0","0.132222222","32.8745456","1","3","1.0"
"13.81","0.0","3.728055556","32.8745456","1","3","1.0"
"12.31","0.0","2.428888889","32.8745456","1","3","1.0"
"8.44","0.0","3.765555556","32.8745456","1","3","1.0"
"8.1","0.0","3.365833333","32.8745456","1","3","1.0"
"1.37","0.0","0.279722222","32.8745456","1","3","1.0"
"14.96","0.0","3.5675","32.8745456","1","3","1.0"
"2.06","0.0","3.140555556","32.8745456","1","3","1.0"
"12.85","0.5","4.368611111","32.8745456","1","3","1.0"
"16.69","0.0","2.856666667","32.8745456","1","3","1.0"
"3.53","0.0","3.006111111","32.8745456","1","3","1.0"
"9.36","0.0","2.245555556","32.8745456","1","3","1.0"
"14.88","0.5","4.392777778","32.8745456","1","3","1.0"
"15.19","0.0","2.6375","32.8745456","1","3","1.0"
"14.15","3.17","7.213333333","32.8745456","1","3","1.0"
"14.91","0.75","5.5075","32.8745456","1","3","1.0"
"10.41","0.0","2.973888889","32.8745456","1","3","1.0"
"2.16","0.0","3.431388889","32.8745456","1","3","1.0"
"15.41","0.0","2.790555556","32.8745456","1","3","1.0"
"12.95","0.0","2.506944444","32.8745456","1","3","1.0"
"15.52","0.5","4.265555556","32.8745456","1","3","1.0"
"11.98","0.0","2.51","32.8745456","1","3","1.0"
"3.94","0.0","2.238055556","32.8745456","1","3","1.0"
"0.62","0.0","0.138888889","32.8745456","1","3","1.0"
"18.13","0.0","3.162222222","32.8745456","1","3","1.0"
"9.55","0.0","1.676388889","32.8745456","1","3","0.0"
"7.85","0.0","3.72","32.8745456","1","3","1.0"
"1.65","0.0","0.315555556","32.8745456","1","3","1.0"
"12.46","0.0","2.171111111","32.8745456","1","3","1.0"
"15.89","0.5","4.432222222","32.8745456","1","3","1.0"
"12.9","0.0","2.231944444","32.8745456","1","3","1.0"
"8.09","0.5","4.375277778","32.8745456","1","3","1.0"
"1.63","0.0","0.32","32.8745456","1","3","1.0"
"12.06","0.0","2.094722222","32.8745456","1","3","1.0"
"3.54","0.5","4.323888889","32.8745456","1","3","1.0"
"12.91","0.0","2.326388889","32.8745456","1","3","1.0"
"1.27","0.0","3.35","32.8745456","1","3","1.0"
"16.31","0.0","3.008611111","32.8745456","1","3","1.0"
"3.5","0.0","3.786111111","32.8745456","1","3","1.0"
"10.32","0.0","2.310555556","32.8745456","1","3","1.0"
"12.65","0.0","3.308333333","32.8745456","1","3","1.0"
"1.5","0.0","2.093888889","32.8745456","1","3","1.0"
"2.94","0.0","1.880555556","32.8745456","1","3","1.0"
"5.49","0.0","2.305277778","32.8745456","0","3","1.0"
"4.82","0.0","2.568611111","32.8745456","0","3","1.0"
"6.03","0.0","1.884722222","32.8745456","0","3","1.0"
"4.87","0.0","2.592777778","32.8745456","0","3","1.0"
"5.2","0.0","2.843055556","32.8745456","0","3","1.0"
"5.46","0.0","3.068333333","32.8745456","0","3","1.0"
"3.88","0.0","1.268611111","32.8745456","0","3","1.0"
"4.48","0.0","3.179166667","32.8745456","0","3","1.0"
"5.04","0.0","2.397222222","32.8745456","0","3","1.0"
"3.7","0.0","3.216944444","32.8745456","0","3","1.0"
"4.71","0.0","3.392777778","32.8745456","0","3","1.0"
"4.08","0.0","2.613333333","32.8745456","0","3","1.0"
"3.63","0.0","2.703611111","32.8745456","0","3","1.0"
"3.14","0.0","0.994722222","32.8745456","0","3","1.0"
"6.07","0.0","2.461388889","32.8745456","0","3","1.0"
"4.08","0.0","2.688055556","32.8745456","0","3","1.0"
"4.06","0.5","4.044166667","32.8745456","0","3","1.0"
"3.53","0.0","2.7425","32.8745456","0","3","1.0"
"3.76","0.0","1.262222222","32.8745456","0","3","1.0"
"3.84","0.0","2.126388889","32.8745456","0","3","1.0"
"5.09","0.5","4.34","32.8745456","0","3","1.0"
"5.0","0.0","3.733333333","32.8745456","0","3","1.0"
"6.99","0.0","2.401111111","32.8745456","0","3","1.0"
"4.5","0.0","1.919722222","32.8745456","0","3","1.0"
"4.31","0.0","1.543611111","32.8745456","0","3","1.0"
"4.52","0.0","1.676666667","32.8745456","0","3","1.0"
"0.0","0.0","0.019722222","32.8745456","0","3","1.0"
"4.82","0.0","2.934444444","32.8745456","0","3","1.0"
"0.0","0.0","0.020277778","32.8745456","0","3","1.0"
"0.0","0.0","0.025833333","32.8745456","0","3","1.0"
"0.0","0.0","0.018055556","32.8745456","0","3","1.0"
"3.82","0.0","1.201388889","32.8745456","0","3","1.0"
"6.58","0.0","2.7475","32.8745456","0","3","1.0"
"6.39","0.0","2.531944444","32.8745456","0","3","1.0"
"4.74","0.0","3.943055556","32.8745456","0","3","1.0"
"4.12","0.0","2.48","32.8745456","0","3","1.0"
"4.99","0.0","2.543611111","32.8745456","0","3","1.0"
"6.86","0.58","4.382777778","32.8745456","0","3","1.0"
"4.33","0.0","2.399444444","32.8745456","0","3","1.0"
"4.86","0.0","1.748333333","32.8745456","0","3","1.0"
"5.01","0.0","3.815833333","32.8745456","0","3","1.0"
"5.37","0.0","2.778888889","32.8745456","0","3","1.0"
"4.01","0.0","3.639444444","32.8745456","0","3","1.0"
"3.9","0.0","2.466111111","32.8745456","0","3","1.0"
"3.74","0.0","2.350277778","32.8745456","0","3","1.0"
"3.84","0.0","2.984166667","32.8745456","0","3","1.0"
"3.59","0.5","4.514722222","32.8745456","0","3","1.0"
"3.73","0.0","2.262222222","32.8745456","0","3","1.0"
"5.67","0.0","2.457777778","32.8745456","0","3","1.0"
"4.36","0.0","3.657222222","32.8745456","0","3","1.0"
"6.63","0.0","2.118055556","32.8745456","0","3","1.0"
"4.87","0.0","2.423888889","32.8745456","0","3","1.0"
"5.62","0.0","3.213333333","32.8745456","0","3","1.0"
"6.95","1.08","4.914444444","32.8745456","0","3","1.0"
"6.52","2.17","4.021388889","32.8745456","0","3","1.0"
"5.32","0.0","3.008333333","32.8745456","0","3","1.0"
"6.01","0.0","1.926944444","32.8745456","0","3","1.0"
"6.68","0.5","4.004722222","32.8745456","0","3","1.0"
"6.51","0.5","4.363888889","32.8745456","0","3","1.0"
"4.27","0.0","2.778055556","32.8745456","0","3","1.0"
"6.54","0.0","3.513055556","32.8745456","0","3","1.0"
"4.24","0.0","1.348611111","32.8745456","0","3","1.0"
"4.58","0.0","2.070833333","32.8745456","0","3","1.0"
"4.54","0.0","2.962222222","32.8745456","0","3","1.0"
"4.62","0.0","3.572777778","32.8745456","0","3","1.0"
"4.69","0.0","1.938888889","32.8745456","0","3","1.0"
"3.73","0.0","3.435555556","32.8745456","0","3","1.0"
"4.32","0.0","3.677222222","32.8745456","0","3","1.0"
"6.41","0.0","2.606388889","32.8745456","0","3","1.0"
"3.63","0.0","3.831666667","32.8745456","0","3","1.0"
"4.38","1.75","5.701388889","32.8745456","0","3","1.0"
"5.48","1.58","5.548333333","32.8745456","0","3","1.0"
"2.59","0.0","1.960833333","32.8745456","0","3","1.0"
"6.52","0.0","3.421666667","32.8745456","0","3","1.0"
"5.51","0.0","1.785277778","32.8745456","0","3","1.0"
"4.33","0.0","0.486111111","32.8745456","0","3","1.0"
"4.15","0.0","1.218333333","32.8745456","0","3","1.0"
"3.92","0.0","1.252777778","32.8745456","0","3","1.0"
"5.28","0.5","4.183055556","32.8745456","0","3","1.0"
"3.72","0.0","3.247222222","32.8745456","0","3","1.0"
"6.92","0.0","3.521111111","32.8745456","0","3","1.0"
"5.47","0.0","2.253055556","32.8745456","0","3","1.0"
"5.3","0.5","4.251388889","32.8745456","0","3","1.0"
"3.71","0.0","2.795555556","32.8745456","0","3","1.0"
"4.1","0.0","2.914444444","32.8745456","0","3","1.0"
"7.86","0.58","4.065833333","32.8745456","0","3","1.0"
"4.39","0.0","2.218888889","32.8745456","0","3","1.0"
"5.66","0.0","3.825555556","32.8745456","0","3","1.0"
"4.87","0.5","4.021666667","32.8745456","0","3","1.0"
"8.59","0.5","4.011666667","32.8745456","0","3","1.0"
"5.06","0.5","4.313055556","32.8745456","0","3","1.0"
"4.4","0.58","4.568611111","32.8745456","0","3","1.0"
"4.85","0.58","4.520555556","32.8745456","0","3","1.0"
"3.86","0.0","2.109166667","32.8745456","0","2","0.0"
"5.04","0.0","2.366666667","32.8745456","0","3","1.0"
"6.59","0.0","3.814444444","32.8745456","0","3","1.0"
"6.12","0.0","2.719722222","32.8745456","0","3","1.0"
"5.37","1.42","5.476944444","32.8745456","0","3","1.0"
"4.35","0.0","1.988055556","32.8745456","0","3","1.0"
"5.16","0.0","3.770833333","32.8745456","0","3","1.0"
"5.7","0.5","4.262222222","32.8745456","0","3","1.0"
"3.59","0.0","2.289444444","32.8745456","0","3","1.0"
"6.29","0.0","3.146944444","32.8745456","0","3","1.0"
"4.66","1.75","5.807777778","32.8745456","0","3","1.0"
"5.29","0.5","4.101388889","32.8745456","0","3","1.0"
"6.54","0.58","5.520555556","32.8745456","0","3","1.0"
"1.28","0.0","1.379444444","32.8745456","0","2","0.0"
"5.08","0.0","2.059444444","32.8745456","0","3","1.0"
"7.26","0.0","3.265833333","32.8745456","0","3","1.0"
"7.0","0.0","2.850833333","32.8745456","0","3","1.0"
"3.27","0.0","1.070277778","32.8745456","0","2","0.0"
"4.06","0.0","3.394166667","32.8745456","0","3","1.0"
"7.77","0.0","3.538611111","32.8745456","0","3","0.0"
"6.75","0.5","4.115277778","32.8745456","0","3","1.0"
"4.43","0.0","1.418611111","32.8745456","0","3","1.0"
"3.8","0.0","1.235833333","32.8745456","0","3","1.0"
"3.58","0.0","1.163611111","32.8745456","0","3","1.0"
"4.86","1.17","5.095555556","32.8745456","0","3","1.0"
"4.75","0.0","3.1525","32.8745456","0","3","1.0"
"4.4","0.0","3.062777778","32.8745456","0","3","1.0"
"4.2","0.0","2.3625","32.8745456","0","3","1.0"
"2.59","0.0","1.923333333","32.8745456","0","3","1.0"
"4.93","0.0","2.426944444","15.3715718","0","3","0.0"
"6.78","0.0","2.348333333","15.3715718","0","3","0.0"
"4.81","0.0","2.341944444","15.3715718","0","3","0.0"
"6.32","0.0","2.809722222","15.733848","0","3","0.0"
"6.15","0.0","3.543888889","15.733848","0","3","0.0"
"5.12","0.0","1.621111111","15.3715718","0","3","0.0"
"0.01","0.0","0.043888889","15.329938","0","3","1.0"
"0.0","0.0","0.025833333","32.8745456","0","3","0.0"
"3.08","0.0","1.169444444","15.733848","0","3","1.0"
"4.69","0.0","2.096666667","15.733848","0","3","0.0"
"4.21","0.0","3.336944444","15.733848","0","3","0.0"
"3.68","0.0","3.4075","15.733848","0","3","1.0"
"3.63","0.0","1.205","15.733848","0","3","1.0"
"3.32","0.0","2.747777778","15.733848","0","3","0.0"
"2.27","0.0","1.934444444","15.733848","0","3","1.0"
"4.02","0.0","3.27","15.733848","0","3","1.0"
"3.44","0.0","3.682777778","15.8307864","0","3","0.0"
"3.65","0.0","1.183055556","15.3715718","0","3","0.0"
"4.8","0.0","2.613888889","15.733848","0","3","1.0"
"3.52","0.0","2.586944444","15.733848","0","3","1.0"
"3.52","0.0","1.346944444","15.8307864","0","3","0.0"
"2.42","0.0","0.801666667","15.733848","0","3","0.0"
"3.96","0.0","3.425833333","15.733848","0","3","1.0"
"3.78","0.0","1.831666667","15.8307864","0","3","0.0"
"3.54","0.0","1.180277778","15.733848","0","3","0.0"
"4.69","0.0","1.901111111","15.3715718","0","3","0.0"
"4.1","0.0","2.411666667","15.8307864","0","3","0.0"
"3.41","0.0","3.016666667","15.733848","0","3","0.0"
"3.62","0.0","2.439444444","15.733848","0","3","1.0"
"4.54","0.0","2.828611111","15.733848","0","3","0.0"
"4.03","0.0","1.515555556","15.8307864","0","3","0.0"
"2.85","0.0","2.327222222","15.733848","0","3","1.0"
"6.19","0.0","2.088888889","15.8307864","0","3","0.0"
"5.26","0.0","3.088888889","15.733848","0","3","0.0"
"2.84","0.0","3.318055556","15.733848","0","3","1.0"
"3.96","0.0","2.866944444","15.733848","0","3","1.0"
"2.93","0.0","1.729722222","15.733848","0","3","1.0"
"0.27","0.0","2.042222222","15.8307864","0","3","0.0"
"2.78","0.0","1.933055556","15.733848","0","3","1.0"
"5.93","0.0","1.996111111","15.8307864","0","3","0.0"
"2.93","0.0","3.773888889","15.733848","0","3","1.0"
"2.81","0.0","2.307222222","15.733848","0","3","0.0"
"3.81","0.0","1.963888889","15.733848","0","3","1.0"
"2.69","0.0","2.895833333","15.733848","0","3","1.0"
"3.65","0.0","1.463333333","15.8307864","0","3","0.0"
"6.38","0.0","2.089444444","15.733848","0","3","0.0"
"4.02","0.0","2.409444444","15.733848","0","3","1.0"
"3.9","0.0","3.12","15.733848","0","3","1.0"
"2.85","0.0","3.580555556","15.733848","0","3","1.0"
"3.3","0.0","1.708333333","15.3715718","0","3","0.0"
"3.06","0.0","2.951944444","15.733848","0","3","1.0"
"2.94","0.0","3.169444444","15.733848","0","3","1.0"
"3.65","0.0","3.303333333","15.733848","0","3","1.0"
"5.84","0.0","3.368611111","15.733848","0","3","1.0"
"3.81","0.0","2.624444444","15.733848","0","3","0.0"
"4.18","0.0","3.213888889","15.733848","0","3","1.0"
"4.0","0.0","1.373611111","15.8307864","0","3","0.0"
"2.7","0.0","3.144166667","15.733848","0","3","1.0"
"2.87","0.0","3.090833333","15.733848","0","3","0.0"
"6.44","0.0","3.115","15.733848","0","3","0.0"
"6.02","0.0","1.938055556","15.733848","0","3","1.0"
"6.85","0.0","2.328611111","15.3715718","0","3","0.0"
"3.26","0.0","1.695833333","15.8307864","0","3","0.0"
"3.4","0.0","2.240833333","15.8307864","0","3","0.0"
"6.67","0.0","2.560833333","15.733848","0","3","0.0"
"3.05","0.0","1.513611111","15.733848","0","3","0.0"
"2.75","0.0","0.9225","15.733848","0","3","1.0"
"4.16","0.0","1.325","15.3715718","0","3","0.0"
"3.08","0.0","2.0175","15.733848","0","3","0.0"
"2.84","0.0","1.640833333","15.8307864","0","3","0.0"
"6.66","0.0","2.826666667","15.3715718","0","3","0.0"
"4.35","0.0","3.576388889","15.733848","0","3","0.0"
"4.75","0.0","2.640555556","15.3715718","0","3","0.0"
"2.64","0.0","3.328333333","15.3715718","0","3","0.0"
"4.81","0.0","3.293333333","15.733848","0","3","0.0"
"3.61","0.0","1.731388889","15.3715718","0","3","0.0"
"3.81","0.0","1.436944444","15.3715718","0","3","0.0"
"6.23","0.0","3.885833333","15.733848","0","3","1.0"
"3.05","0.0","2.906111111","15.733848","0","3","1.0"
"2.86","0.0","3.406111111","15.733848","0","3","1.0"
"2.42","0.0","0.785833333","15.733848","0","3","1.0"
"4.32","0.0","3.02","15.3715718","0","3","0.0"
"2.83","0.0","2.796111111","15.733848","0","3","1.0"
"3.44","0.0","3.87","15.3715718","0","3","0.0"
"2.93","0.0","2.672777778","15.733848","0","3","1.0"
"2.93","0.0","2.330833333","15.733848","0","3","0.0"
"6.19","0.0","2.411111111","15.733848","0","3","1.0"
"3.82","0.0","1.869722222","15.733848","0","3","0.0"
"6.49","0.0","2.581388889","15.733848","0","3","1.0"
"6.22","0.0","3.708055556","15.733848","0","3","1.0"
"0.0","0.0","3.691666667","32.8745456","0","3","0.0"
"4.22","0.0","1.795277778","15.8307864","0","3","0.0"
"2.91","0.0","2.953333333","15.733848","0","3","1.0"
"0.0","0.0","2.01","32.8745456","0","3","1.0"
"4.15","0.0","1.501111111","15.3715718","0","3","0.0"
"6.17","0.0","2.506388889","15.3715718","0","3","0.0"
"6.9","0.0","3.706666667","31.9977502","0","3","1.0"
"5.1","0.0","1.641944444","31.9977502","0","3","1.0"
"7.02","0.0","3.92","31.9977502","0","3","1.0"
"6.76","0.5","4.024166667","31.9977502","0","3","1.0"
"5.11","0.0","1.603611111","31.9977502","0","3","1.0"
"2.72","0.0","3.941944444","31.9977502","0","3","1.0"
"6.55","0.0","2.291388889","31.9977502","0","3","1.0"
"6.72","0.0","3.317777778","31.9977502","0","3","1.0"
"6.9","0.0","3.542777778","31.9977502","0","3","1.0"
"0.86","0.0","0.864722222","31.9977502","0","3","1.0"
"3.47","0.0","1.810555556","31.9977502","0","3","1.0"
"6.3","0.0","2.054166667","26.6102122","1","1","1.0"
"5.85","0.0","3.333333333","26.6102122","1","1","1.0"
"6.25","0.0","3.428888889","26.6102122","1","1","1.0"
"6.19","0.0","3.480277778","26.6102122","1","1","1.0"
"6.15","0.0","2.577777778","26.6102122","1","1","1.0"
"6.05","0.0","2.725555556","26.6102122","1","1","1.0"
"5.93","0.0","2.143055556","26.6102122","1","1","1.0"
"6.17","0.0","3.765","26.6102122","1","1","1.0"
"6.07","0.0","2.020833333","26.6102122","1","1","1.0"
"6.16","0.0","2.093055556","26.6102122","1","1","1.0"
"6.03","0.0","2.754722222","26.6102122","1","1","1.0"
"5.78","0.0","2.349444444","26.6102122","1","1","1.0"
"5.98","0.0","3.826944444","26.6102122","1","1","1.0"
"6.05","0.0","2.868333333","26.6102122","1","1","1.0"
"5.81","0.0","2.667777778","26.6102122","1","1","1.0"
"5.84","0.0","2.269444444","26.6102122","1","1","1.0"
"5.87","0.0","2.278055556","26.6102122","1","1","1.0"
